Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year,Month,Day,Inventory Status,Inventory Utilization,Order Difference,Sales Difference,Demand Status
2022-01-16,S001,P0018,Clothing,South,69,21,42,26.12,29.52,20,Sunny,0,30.66,Summer,2022,1,16,Low,30.434782608695656,15.879999999999999,-5.120000000000001,Lower than Forecast
2022-01-16,S003,P0016,Toys,South,88,64,157,80.9,23.26,10,Cloudy,1,21.11,Summer,2022,1,16,Low,72.72727272727273,76.1,-16.900000000000006,Lower than Forecast
2022-01-16,S003,P0018,Electronics,South,68,15,130,22.93,57.64,0,Rainy,1,57.67,Autumn,2022,1,16,Low,22.058823529411764,107.07,-7.93,Lower than Forecast
2022-01-16,S004,P0009,Furniture,East,82,74,57,77.28,97.8,5,Rainy,1,96.7,Winter,2022,1,16,Low,90.2439024390244,-20.28,-3.280000000000001,Lower than Forecast
2022-01-16,S004,P0014,Toys,West,82,62,46,79.62,43.85,5,Sunny,0,46.82,Winter,2022,1,16,Low,75.60975609756098,-33.620000000000005,-17.620000000000005,Lower than Forecast
2022-01-16,S005,P0004,Electronics,West,68,29,63,31.19,13.62,10,Rainy,1,17.24,Summer,2022,1,16,Low,42.64705882352941,31.81,-2.1900000000000013,Lower than Forecast
2022-01-17,S001,P0004,Clothing,East,95,88,76,99.26,48.66,20,Rainy,1,49.05,Summer,2022,1,17,Low,92.63157894736842,-23.260000000000005,-11.260000000000005,Lower than Forecast
2022-01-17,S001,P0009,Groceries,East,56,28,103,33.31,22.31,5,Snowy,1,22.6,Summer,2022,1,17,Low,50.0,69.69,-5.310000000000002,Lower than Forecast
2022-01-17,S001,P0011,Groceries,West,78,26,126,22.66,29.75,10,Snowy,0,25.85,Summer,2022,1,17,Low,33.33333333333333,103.34,3.34,Higher than Forecast
2022-01-17,S001,P0014,Furniture,South,73,19,53,30.43,94.28,15,Cloudy,0,98.57,Summer,2022,1,17,Low,26.027397260273972,22.57,-11.43,Lower than Forecast
2022-01-17,S001,P0020,Toys,East,87,25,121,39.88,28.9,15,Snowy,0,24.92,Autumn,2022,1,17,Low,28.735632183908045,81.12,-14.880000000000003,Lower than Forecast
2022-01-17,S002,P0001,Electronics,East,75,33,124,51.55,79.17,15,Rainy,1,74.23,Autumn,2022,1,17,Low,44.0,72.45,-18.549999999999997,Lower than Forecast
2022-01-17,S002,P0014,Furniture,North,86,7,141,15.76,76.61,0,Snowy,1,80.76,Summer,2022,1,17,Low,8.13953488372093,125.24,-8.76,Lower than Forecast
2022-01-17,S004,P0002,Toys,North,72,72,184,63.91,22.72,0,Rainy,1,22.14,Spring,2022,1,17,Low,100.0,120.09,8.090000000000003,Higher than Forecast
2022-01-17,S004,P0010,Furniture,South,99,85,113,81.22,29.11,10,Sunny,0,29.57,Spring,2022,1,17,Low,85.85858585858585,31.78,3.780000000000001,Higher than Forecast
2022-01-17,S004,P0012,Toys,East,92,73,67,83.76,96.58,20,Snowy,0,99.27,Summer,2022,1,17,Low,79.34782608695652,-16.760000000000005,-10.760000000000005,Lower than Forecast
2022-01-17,S004,P0013,Toys,North,60,44,200,58.75,59.49,5,Snowy,0,59.75,Winter,2022,1,17,Low,73.33333333333333,141.25,-14.75,Lower than Forecast
2022-01-17,S004,P0015,Groceries,North,87,24,93,30.1,81.62,15,Cloudy,1,85.7,Autumn,2022,1,17,Low,27.586206896551722,62.9,-6.100000000000001,Lower than Forecast
2022-01-17,S005,P0008,Electronics,North,72,61,158,74.15,12.8,5,Snowy,1,14.18,Autumn,2022,1,17,Low,84.72222222222221,83.85,-13.150000000000006,Lower than Forecast
2022-01-17,S005,P0009,Electronics,West,55,15,188,20.17,29.72,15,Sunny,0,32.16,Summer,2022,1,17,Low,27.27272727272727,167.82999999999998,-5.170000000000002,Lower than Forecast
2022-01-17,S005,P0019,Electronics,West,74,68,84,62.08,75.57,10,Sunny,0,75.05,Autumn,2022,1,17,Low,91.8918918918919,21.92,5.920000000000002,Higher than Forecast
2022-01-18,S001,P0004,Furniture,West,95,93,127,83.8,89.97,15,Snowy,1,94.38,Autumn,2022,1,18,Low,97.89473684210527,43.2,9.200000000000003,Higher than Forecast
2022-01-18,S001,P0005,Toys,East,86,59,178,65.25,83.58,20,Snowy,0,87.15,Autumn,2022,1,18,Low,68.6046511627907,112.75,-6.25,Lower than Forecast
2022-01-18,S001,P0013,Furniture,South,73,22,32,12.04,29.58,10,Rainy,0,26.16,Spring,2022,1,18,Low,30.136986301369863,19.96,9.96,Higher than Forecast
2022-01-18,S001,P0014,Toys,North,73,25,48,41.37,13.33,15,Cloudy,1,13.35,Autumn,2022,1,18,Low,34.24657534246575,6.630000000000003,-16.369999999999997,Lower than Forecast
2022-01-18,S001,P0017,Furniture,South,53,35,154,26.1,75.44,0,Sunny,1,77.63,Autumn,2022,1,18,Low,66.0377358490566,127.9,8.899999999999999,Higher than Forecast
2022-01-18,S001,P0019,Clothing,West,78,34,128,27.93,35.94,0,Snowy,1,35.81,Spring,2022,1,18,Low,43.58974358974359,100.07,6.07,Higher than Forecast
2022-01-18,S002,P0008,Groceries,East,71,1,34,17.62,95.18,20,Sunny,0,93.25,Spring,2022,1,18,Low,1.4084507042253522,16.38,-16.62,Lower than Forecast
2022-01-18,S002,P0010,Groceries,East,86,70,138,78.41,15.05,15,Rainy,1,16.45,Spring,2022,1,18,Low,81.3953488372093,59.59,-8.409999999999997,Lower than Forecast
2022-01-18,S002,P0015,Furniture,West,61,46,200,54.0,41.44,5,Sunny,1,40.53,Spring,2022,1,18,Low,75.40983606557377,146.0,-8.0,Lower than Forecast
2022-01-18,S003,P0016,Electronics,West,77,67,128,81.6,71.97,15,Snowy,1,67.99,Summer,2022,1,18,Low,87.01298701298701,46.400000000000006,-14.599999999999994,Lower than Forecast
2022-01-18,S004,P0002,Electronics,East,100,56,191,68.96,12.7,15,Cloudy,0,12.68,Autumn,2022,1,18,Low,56.00000000000001,122.04,-12.959999999999994,Lower than Forecast
2022-01-18,S004,P0012,Groceries,West,57,24,169,41.1,35.23,0,Sunny,1,32.74,Summer,2022,1,18,Low,42.10526315789473,127.9,-17.1,Lower than Forecast
2022-01-18,S004,P0013,Toys,North,93,76,115,86.52,97.61,20,Rainy,1,97.14,Spring,2022,1,18,Low,81.72043010752688,28.480000000000004,-10.519999999999996,Lower than Forecast
2022-01-18,S004,P0017,Groceries,South,96,30,128,48.84,25.7,0,Rainy,1,26.65,Summer,2022,1,18,Low,31.25,79.16,-18.840000000000003,Lower than Forecast
2022-01-19,S001,P0013,Electronics,West,57,28,72,25.08,49.83,15,Cloudy,0,49.27,Autumn,2022,1,19,Low,49.122807017543856,46.92,2.9200000000000017,Higher than Forecast
2022-01-19,S001,P0016,Clothing,East,50,0,166,13.36,98.44,5,Snowy,0,101.34,Autumn,2022,1,19,Low,0.0,152.64,-13.36,Lower than Forecast
2022-01-19,S002,P0011,Electronics,North,91,56,104,63.33,68.99,15,Snowy,1,68.29,Winter,2022,1,19,Low,61.53846153846154,40.67,-7.329999999999998,Lower than Forecast
2022-01-19,S002,P0016,Clothing,South,81,64,31,58.73,33.6,0,Cloudy,1,36.44,Winter,2022,1,19,Low,79.01234567901234,-27.729999999999997,5.270000000000003,Higher than Forecast
2022-01-19,S002,P0020,Furniture,North,68,67,107,69.38,80.75,5,Snowy,1,84.04,Winter,2022,1,19,Low,98.52941176470588,37.620000000000005,-2.3799999999999955,Lower than Forecast
2022-01-19,S003,P0002,Toys,North,57,40,154,32.09,18.2,20,Snowy,0,19.89,Winter,2022,1,19,Low,70.17543859649122,121.91,7.909999999999997,Higher than Forecast
2022-01-19,S003,P0005,Clothing,East,73,68,135,58.57,74.12,15,Sunny,0,72.19,Summer,2022,1,19,Low,93.15068493150685,76.43,9.43,Higher than Forecast
2022-01-19,S003,P0015,Clothing,North,95,49,151,62.48,10.28,15,Snowy,0,5.34,Summer,2022,1,19,Low,51.578947368421055,88.52000000000001,-13.479999999999997,Lower than Forecast
2022-01-19,S003,P0020,Furniture,East,94,5,74,-3.55,52.49,10,Sunny,0,54.14,Summer,2022,1,19,Low,5.319148936170213,77.55,8.55,Higher than Forecast
2022-01-19,S004,P0006,Electronics,West,77,34,160,53.28,45.78,0,Rainy,1,44.98,Winter,2022,1,19,Low,44.15584415584416,106.72,-19.28,Lower than Forecast
2022-01-19,S004,P0012,Clothing,North,75,6,67,23.98,80.58,20,Snowy,1,82.09,Autumn,2022,1,19,Low,8.0,43.019999999999996,-17.98,Lower than Forecast
2022-01-19,S005,P0005,Groceries,South,69,49,164,53.12,26.76,0,Cloudy,1,28.44,Summer,2022,1,19,Low,71.01449275362319,110.88,-4.119999999999997,Lower than Forecast
2022-01-19,S005,P0012,Clothing,West,99,9,143,20.12,76.35,0,Rainy,1,73.7,Autumn,2022,1,19,Low,9.090909090909092,122.88,-11.120000000000001,Lower than Forecast
2022-01-19,S005,P0016,Groceries,South,64,57,55,51.48,13.45,20,Snowy,0,8.7,Spring,2022,1,19,Low,89.0625,3.520000000000003,5.520000000000003,Higher than Forecast
2022-01-20,S001,P0008,Groceries,North,50,48,141,67.2,15.38,10,Snowy,0,12.39,Autumn,2022,1,20,Low,96.0,73.8,-19.200000000000003,Lower than Forecast
2022-01-20,S001,P0014,Clothing,East,63,34,158,48.82,68.22,20,Sunny,0,66.68,Summer,2022,1,20,Low,53.96825396825397,109.18,-14.82,Lower than Forecast
2022-01-20,S002,P0012,Toys,North,87,36,84,45.07,19.07,0,Sunny,0,23.41,Autumn,2022,1,20,Low,41.37931034482759,38.93,-9.07,Lower than Forecast
2022-01-20,S003,P0012,Clothing,East,71,28,89,27.53,64.62,15,Rainy,1,61.24,Winter,2022,1,20,Low,39.436619718309856,61.47,0.46999999999999886,Higher than Forecast
2022-01-20,S003,P0013,Toys,South,59,59,79,49.13,38.75,5,Sunny,1,39.82,Spring,2022,1,20,Low,100.0,29.869999999999997,9.869999999999997,Higher than Forecast
2022-01-20,S004,P0017,Clothing,North,81,75,158,81.73,46.35,20,Rainy,0,43.85,Summer,2022,1,20,Low,92.5925925925926,76.27,-6.730000000000004,Lower than Forecast
2022-01-20,S005,P0009,Clothing,West,85,37,69,27.24,36.12,15,Rainy,0,31.7,Winter,2022,1,20,Low,43.529411764705884,41.760000000000005,9.760000000000002,Higher than Forecast
2022-01-20,S005,P0010,Clothing,East,74,63,157,62.65,19.55,0,Sunny,1,16.08,Summer,2022,1,20,Low,85.13513513513513,94.35,0.3500000000000014,Higher than Forecast
2022-01-20,S005,P0011,Furniture,West,73,5,192,18.86,67.08,15,Rainy,0,67.47,Spring,2022,1,20,Low,6.8493150684931505,173.14,-13.86,Lower than Forecast
2022-01-20,S005,P0016,Electronics,North,63,8,105,2.61,64.07,0,Rainy,0,66.23,Autumn,2022,1,20,Low,12.698412698412698,102.39,5.390000000000001,Higher than Forecast
2022-01-21,S001,P0004,Electronics,North,98,79,153,96.3,40.08,5,Sunny,1,42.22,Spring,2022,1,21,Low,80.61224489795919,56.7,-17.299999999999997,Lower than Forecast
2022-01-21,S001,P0008,Clothing,North,77,17,100,16.0,53.66,5,Rainy,1,58.17,Winter,2022,1,21,Low,22.07792207792208,84.0,1.0,Higher than Forecast
2022-01-21,S001,P0010,Electronics,North,74,74,39,88.43,68.57,15,Cloudy,1,65.56,Autumn,2022,1,21,Low,100.0,-49.43000000000001,-14.430000000000007,Lower than Forecast
2022-01-21,S001,P0011,Toys,North,86,30,27,31.43,74.03,15,Rainy,1,73.94,Winter,2022,1,21,Low,34.883720930232556,-4.43,-1.4299999999999997,Lower than Forecast
2022-01-21,S002,P0001,Clothing,South,72,17,99,14.05,60.43,10,Rainy,0,64.76,Spring,2022,1,21,Low,23.61111111111111,84.95,2.9499999999999993,Higher than Forecast
2022-01-21,S002,P0002,Electronics,West,59,49,88,64.75,43.74,20,Cloudy,0,39.64,Winter,2022,1,21,Low,83.05084745762711,23.25,-15.75,Lower than Forecast
2022-01-21,S002,P0011,Electronics,North,64,39,108,52.16,47.9,10,Sunny,0,49.89,Summer,2022,1,21,Low,60.9375,55.84,-13.159999999999997,Lower than Forecast
2022-01-21,S002,P0013,Clothing,West,55,16,173,31.66,26.16,0,Snowy,0,28.86,Winter,2022,1,21,Low,29.09090909090909,141.34,-15.66,Lower than Forecast
2022-01-21,S002,P0018,Groceries,East,55,4,85,13.91,59.06,0,Cloudy,0,62.09,Winter,2022,1,21,Low,7.2727272727272725,71.09,-9.91,Lower than Forecast
2022-01-21,S003,P0018,Electronics,West,71,26,80,43.73,58.26,5,Rainy,0,53.93,Summer,2022,1,21,Low,36.61971830985916,36.27,-17.729999999999997,Lower than Forecast
2022-01-21,S004,P0015,Clothing,South,93,91,35,90.4,88.02,5,Cloudy,0,86.29,Winter,2022,1,21,Low,97.84946236559139,-55.400000000000006,0.5999999999999943,Higher than Forecast
2022-01-21,S004,P0020,Furniture,South,75,1,166,18.15,67.92,20,Rainy,1,64.39,Summer,2022,1,21,Low,1.3333333333333335,147.85,-17.15,Lower than Forecast
2022-01-21,S005,P0009,Electronics,North,54,19,67,31.27,87.61,10,Snowy,0,87.66,Winter,2022,1,21,Low,35.18518518518518,35.730000000000004,-12.27,Lower than Forecast
2022-01-21,S005,P0014,Groceries,North,93,38,49,32.37,88.2,20,Rainy,1,88.5,Spring,2022,1,21,Low,40.86021505376344,16.630000000000003,5.630000000000003,Higher than Forecast
2022-01-22,S001,P0015,Electronics,East,65,43,164,56.67,36.47,20,Sunny,1,34.75,Summer,2022,1,22,Low,66.15384615384615,107.33,-13.670000000000002,Lower than Forecast
2022-01-22,S001,P0017,Groceries,North,82,77,155,90.43,65.89,10,Rainy,0,64.59,Winter,2022,1,22,Low,93.90243902439023,64.57,-13.430000000000007,Lower than Forecast
2022-01-22,S002,P0002,Electronics,North,63,58,23,64.4,50.04,0,Snowy,1,52.23,Summer,2022,1,22,Low,92.06349206349206,-41.400000000000006,-6.400000000000006,Lower than Forecast
2022-01-22,S002,P0009,Electronics,South,99,92,146,86.98,31.0,20,Rainy,1,32.99,Autumn,2022,1,22,Low,92.92929292929293,59.019999999999996,5.019999999999996,Higher than Forecast
2022-01-22,S002,P0014,Clothing,East,71,7,139,20.74,92.93,10,Snowy,1,93.45,Autumn,2022,1,22,Low,9.859154929577464,118.26,-13.739999999999998,Lower than Forecast
2022-01-22,S002,P0020,Furniture,West,53,29,29,40.05,65.08,5,Sunny,1,63.68,Summer,2022,1,22,Low,54.71698113207547,-11.049999999999997,-11.049999999999997,Lower than Forecast
2022-01-22,S003,P0008,Clothing,South,50,28,155,45.01,46.48,15,Rainy,0,47.1,Autumn,2022,1,22,Low,56.00000000000001,109.99000000000001,-17.009999999999998,Lower than Forecast
2022-01-22,S004,P0002,Toys,South,74,7,107,23.73,12.26,10,Rainy,1,9.68,Spring,2022,1,22,Low,9.45945945945946,83.27,-16.73,Lower than Forecast
2022-01-22,S004,P0003,Electronics,North,77,76,182,68.47,29.25,0,Cloudy,0,29.32,Winter,2022,1,22,Low,98.7012987012987,113.53,7.530000000000001,Higher than Forecast
2022-01-22,S005,P0003,Electronics,South,97,57,73,70.63,98.37,10,Sunny,1,99.59,Summer,2022,1,22,Low,58.76288659793815,2.3700000000000045,-13.629999999999995,Lower than Forecast
2022-01-22,S005,P0004,Electronics,East,78,46,46,45.58,69.95,0,Sunny,1,74.1,Winter,2022,1,22,Low,58.97435897435898,0.4200000000000017,0.4200000000000017,Higher than Forecast
2022-01-23,S001,P0015,Groceries,North,70,67,93,75.17,53.21,20,Rainy,1,49.24,Summer,2022,1,23,Low,95.71428571428572,17.83,-8.170000000000002,Lower than Forecast
2022-01-23,S001,P0016,Clothing,South,61,55,135,48.72,58.24,20,Cloudy,0,56.07,Autumn,2022,1,23,Low,90.1639344262295,86.28,6.280000000000001,Higher than Forecast
2022-01-23,S001,P0020,Furniture,East,75,6,109,10.48,47.3,20,Rainy,0,49.73,Summer,2022,1,23,Low,8.0,98.52,-4.48,Lower than Forecast
2022-01-23,S002,P0001,Clothing,South,52,10,58,7.68,49.67,20,Sunny,0,50.44,Spring,2022,1,23,Low,19.230769230769234,50.32,2.3200000000000003,Higher than Forecast
2022-01-23,S003,P0006,Clothing,East,56,26,153,22.11,69.1,10,Cloudy,0,66.61,Autumn,2022,1,23,Low,46.42857142857143,130.89,3.8900000000000006,Higher than Forecast
2022-01-23,S003,P0008,Groceries,South,65,41,191,59.71,16.52,5,Rainy,0,21.45,Summer,2022,1,23,Low,63.07692307692307,131.29,-18.71,Lower than Forecast
2022-01-23,S003,P0015,Clothing,West,67,65,65,61.89,72.69,0,Sunny,0,75.65,Autumn,2022,1,23,Low,97.01492537313433,3.1099999999999994,3.1099999999999994,Higher than Forecast
2022-01-23,S004,P0006,Electronics,South,72,5,154,11.6,83.01,0,Cloudy,1,80.88,Spring,2022,1,23,Low,6.944444444444445,142.4,-6.6,Lower than Forecast
2022-01-23,S004,P0007,Groceries,East,73,68,84,70.67,60.77,20,Rainy,0,62.4,Autumn,2022,1,23,Low,93.15068493150685,13.329999999999998,-2.6700000000000017,Lower than Forecast
2022-01-23,S004,P0015,Groceries,East,59,42,167,42.66,48.38,5,Cloudy,1,53.06,Autumn,2022,1,23,Low,71.1864406779661,124.34,-0.6599999999999966,Lower than Forecast
2022-01-23,S005,P0005,Clothing,East,80,7,163,20.3,58.26,5,Cloudy,1,62.94,Summer,2022,1,23,Low,8.75,142.7,-13.3,Lower than Forecast
2022-01-24,S001,P0004,Electronics,South,77,74,132,77.48,69.81,10,Cloudy,0,72.71,Autumn,2022,1,24,Low,96.1038961038961,54.519999999999996,-3.480000000000004,Lower than Forecast
2022-01-24,S001,P0010,Electronics,East,60,3,153,8.18,18.19,0,Snowy,0,22.64,Winter,2022,1,24,Low,5.0,144.82,-5.18,Lower than Forecast
2022-01-24,S001,P0012,Groceries,North,78,51,83,54.29,55.41,5,Rainy,0,53.84,Autumn,2022,1,24,Low,65.38461538461539,28.71,-3.289999999999999,Lower than Forecast
2022-01-24,S002,P0004,Clothing,North,71,13,34,7.55,90.41,15,Rainy,1,91.77,Winter,2022,1,24,Low,18.30985915492958,26.45,5.45,Higher than Forecast
2022-01-24,S002,P0005,Electronics,North,90,59,144,56.49,76.43,5,Sunny,1,79.02,Summer,2022,1,24,Low,65.55555555555556,87.50999999999999,2.509999999999998,Higher than Forecast
2022-01-24,S002,P0014,Toys,West,97,87,55,84.21,11.41,10,Sunny,1,10.82,Autumn,2022,1,24,Low,89.69072164948454,-29.209999999999994,2.7900000000000063,Higher than Forecast
2022-01-24,S002,P0015,Groceries,West,90,11,132,1.41,94.22,10,Snowy,1,89.64,Summer,2022,1,24,Low,12.222222222222221,130.59,9.59,Higher than Forecast
2022-01-24,S003,P0012,Clothing,South,88,75,124,90.54,84.88,15,Snowy,1,83.19,Winter,2022,1,24,Low,85.22727272727273,33.459999999999994,-15.540000000000006,Lower than Forecast
2022-01-24,S003,P0017,Electronics,West,76,37,111,48.37,76.28,20,Sunny,1,78.4,Winter,2022,1,24,Low,48.68421052631579,62.63,-11.369999999999997,Lower than Forecast
2022-01-24,S003,P0020,Clothing,South,53,6,183,5.81,69.91,10,Rainy,0,71.03,Summer,2022,1,24,Low,11.320754716981133,177.19,0.1900000000000004,Higher than Forecast
2022-01-24,S004,P0009,Toys,West,55,7,88,-1.9,55.11,5,Snowy,1,56.96,Autumn,2022,1,24,Low,12.727272727272727,89.9,8.9,Higher than Forecast
2022-01-24,S004,P0014,Clothing,East,69,68,155,83.16,41.63,5,Rainy,0,45.0,Summer,2022,1,24,Low,98.55072463768117,71.84,-15.159999999999997,Lower than Forecast
2022-01-24,S004,P0016,Groceries,South,62,3,116,6.62,95.78,5,Rainy,0,95.56,Autumn,2022,1,24,Low,4.838709677419355,109.38,-3.62,Lower than Forecast
2022-01-24,S005,P0011,Clothing,East,78,74,104,85.46,51.27,5,Cloudy,0,50.16,Autumn,2022,1,24,Low,94.87179487179486,18.540000000000006,-11.459999999999994,Lower than Forecast
2022-01-24,S005,P0016,Groceries,North,66,26,64,16.3,63.03,5,Snowy,0,62.42,Summer,2022,1,24,Low,39.39393939393939,47.7,9.7,Higher than Forecast
2022-01-25,S001,P0004,Toys,West,80,24,100,32.35,60.53,20,Cloudy,0,62.16,Summer,2022,1,25,Low,30.0,67.65,-8.350000000000001,Lower than Forecast
2022-01-25,S001,P0008,Groceries,West,73,16,26,30.17,20.19,0,Sunny,0,24.14,Autumn,2022,1,25,Low,21.91780821917808,-4.170000000000002,-14.170000000000002,Lower than Forecast
2022-01-25,S002,P0013,Furniture,North,100,60,20,63.69,66.01,0,Snowy,0,69.52,Winter,2022,1,25,Low,60.0,-43.69,-3.6899999999999977,Lower than Forecast
2022-01-25,S003,P0008,Groceries,West,61,30,83,36.6,39.72,5,Cloudy,1,41.84,Spring,2022,1,25,Low,49.18032786885246,46.4,-6.600000000000001,Lower than Forecast
2022-01-25,S003,P0009,Furniture,North,61,2,160,15.49,26.34,20,Cloudy,0,25.73,Autumn,2022,1,25,Low,3.278688524590164,144.51,-13.49,Lower than Forecast
2022-01-25,S004,P0013,Toys,North,58,17,144,31.45,37.09,15,Snowy,0,41.49,Summer,2022,1,25,Low,29.310344827586203,112.55,-14.45,Lower than Forecast
2022-01-25,S004,P0020,Clothing,North,97,22,51,24.4,23.35,10,Sunny,1,18.73,Spring,2022,1,25,Low,22.68041237113402,26.6,-2.3999999999999986,Lower than Forecast
2022-01-25,S005,P0001,Electronics,West,97,15,45,5.87,64.45,15,Sunny,0,63.51,Spring,2022,1,25,Low,15.463917525773196,39.13,9.129999999999999,Higher than Forecast
2022-01-25,S005,P0011,Furniture,North,77,35,165,27.12,92.1,20,Cloudy,0,94.26,Spring,2022,1,25,Low,45.45454545454545,137.88,7.879999999999999,Higher than Forecast
2022-01-26,S001,P0002,Toys,North,70,11,160,13.8,71.22,0,Sunny,0,69.48,Winter,2022,1,26,Low,15.714285714285714,146.2,-2.8000000000000007,Lower than Forecast
2022-01-26,S001,P0010,Electronics,East,96,48,30,55.08,80.65,10,Cloudy,1,81.36,Summer,2022,1,26,Low,50.0,-25.08,-7.079999999999998,Lower than Forecast
2022-01-26,S001,P0012,Electronics,South,94,70,52,73.65,80.92,0,Snowy,1,82.54,Autumn,2022,1,26,Low,74.46808510638297,-21.650000000000006,-3.6500000000000057,Lower than Forecast
2022-01-26,S001,P0016,Groceries,East,71,27,64,23.03,64.79,15,Cloudy,1,61.65,Autumn,2022,1,26,Low,38.028169014084504,40.97,3.969999999999999,Higher than Forecast
2022-01-26,S002,P0001,Electronics,North,56,19,140,19.59,60.54,5,Snowy,0,60.86,Autumn,2022,1,26,Low,33.92857142857143,120.41,-0.5899999999999999,Lower than Forecast
2022-01-26,S002,P0002,Electronics,East,92,52,31,58.49,54.09,15,Snowy,0,59.0,Summer,2022,1,26,Low,56.52173913043478,-27.490000000000002,-6.490000000000002,Lower than Forecast
2022-01-26,S002,P0011,Clothing,West,78,76,34,72.57,68.54,5,Sunny,1,67.71,Winter,2022,1,26,Low,97.43589743589743,-38.56999999999999,3.430000000000007,Higher than Forecast
2022-01-26,S003,P0007,Groceries,West,81,14,62,30.49,37.32,0,Cloudy,0,33.48,Summer,2022,1,26,Low,17.28395061728395,31.51,-16.49,Lower than Forecast
2022-01-26,S004,P0007,Electronics,North,91,19,45,27.48,33.38,15,Cloudy,0,36.66,Spring,2022,1,26,Low,20.87912087912088,17.52,-8.48,Lower than Forecast
2022-01-26,S004,P0012,Toys,North,82,64,154,77.82,51.38,10,Snowy,0,54.59,Winter,2022,1,26,Low,78.04878048780488,76.18,-13.819999999999993,Lower than Forecast
2022-01-26,S004,P0015,Furniture,East,74,35,123,44.76,80.88,5,Rainy,0,78.33,Winter,2022,1,26,Low,47.2972972972973,78.24000000000001,-9.759999999999998,Lower than Forecast
2022-01-26,S005,P0012,Clothing,North,87,57,89,65.78,82.38,20,Snowy,1,82.82,Winter,2022,1,26,Low,65.51724137931035,23.22,-8.780000000000001,Lower than Forecast
2022-01-26,S005,P0019,Clothing,North,95,23,105,30.8,95.41,10,Rainy,1,96.5,Winter,2022,1,26,Low,24.210526315789473,74.2,-7.800000000000001,Lower than Forecast
2022-01-27,S001,P0008,Toys,North,87,20,83,13.26,86.62,10,Rainy,1,82.72,Winter,2022,1,27,Low,22.988505747126435,69.74,6.74,Higher than Forecast
2022-01-27,S001,P0011,Electronics,South,93,22,85,27.67,22.79,0,Snowy,0,26.89,Autumn,2022,1,27,Low,23.655913978494624,57.33,-5.670000000000002,Lower than Forecast
2022-01-27,S001,P0016,Groceries,West,84,64,92,70.52,20.76,10,Rainy,0,23.62,Summer,2022,1,27,Low,76.19047619047619,21.480000000000004,-6.519999999999996,Lower than Forecast
2022-01-27,S002,P0008,Groceries,West,92,34,183,26.86,22.0,5,Snowy,1,26.45,Autumn,2022,1,27,Low,36.95652173913043,156.14,7.140000000000001,Higher than Forecast
